"Photon energy (eV)"    "Reflectivity"
          24.145944  6.870124e-15
          24.146942  6.866693e-15
          24.147939  6.863265e-15
          24.148936  6.859838e-15
          24.149934  6.856413e-15
          24.150931  6.852991e-15
          24.151928  6.849570e-15
          24.152926  6.846152e-15
          24.153923  6.842735e-15
          24.154920  6.839321e-15
          24.155917  6.835908e-15
          24.156915  6.832498e-15
          24.157912  6.829090e-15
          24.158909  6.825683e-15
          24.159907  6.822279e-15
          24.160904  6.818877e-15
          24.161901  6.815476e-15
          24.162899  6.812078e-15
          24.163896  6.808682e-15
          24.164893  6.805287e-15
          24.165890  6.801895e-15
          24.166888  6.798505e-15
          24.167885  6.795116e-15
          24.168882  6.791730e-15
          24.169880  6.788346e-15
          24.170877  6.784963e-15
          24.171874  6.781583e-15
          24.172872  6.778205e-15
          24.173869  6.774828e-15
          24.174866  6.771454e-15
          24.175864  6.768081e-15
          24.176861  6.764711e-15
          24.177858  6.761342e-15
          24.178855  6.757976e-15
          24.179853  6.754611e-15
          24.180850  6.751248e-15
          24.181847  6.747888e-15
          24.182845  6.744529e-15
          24.183842  6.741172e-15
          24.184839  6.737817e-15
          24.185837  6.734464e-15
          24.186834  6.731114e-15
          24.187831  6.727764e-15
          24.188828  6.724417e-15
          24.189826  6.721072e-15
          24.190823  6.717729e-15
          24.191820  6.714388e-15
          24.192818  6.711048e-15
          24.193815  6.707711e-15
          24.194812  6.704375e-15
          24.195810  6.701042e-15
          24.196807  6.697710e-15
          24.197804  6.694380e-15
          24.198801  6.691053e-15
          24.199799  6.687727e-15
          24.200796  6.684403e-15
          24.201793  6.681080e-15
          24.202791  6.677760e-15
          24.203788  6.674442e-15
          24.204785  6.671125e-15
          24.205783  6.667811e-15
          24.206780  6.664498e-15
          24.207777  6.661187e-15
          24.208775  6.657878e-15
          24.209772  6.654571e-15
          24.210769  6.651266e-15
          24.211766  6.647963e-15
          24.212764  6.644662e-15
          24.213761  6.641362e-15
          24.214758  6.638064e-15
          24.215756  6.634769e-15
          24.216753  6.631475e-15
          24.217750  6.628183e-15
          24.218748  6.624892e-15
          24.219745  6.621604e-15
          24.220742  6.618318e-15
          24.221739  6.615033e-15
          24.222737  6.611750e-15
          24.223734  6.608469e-15
          24.224731  6.605190e-15
          24.225729  6.601913e-15
          24.226726  6.598637e-15
          24.227723  6.595364e-15
          24.228721  6.592092e-15
          24.229718  6.588822e-15
          24.230715  6.585554e-15
          24.231712  6.582288e-15
          24.232710  6.579023e-15
          24.233707  6.575761e-15
          24.234704  6.572500e-15
          24.235702  6.569241e-15
          24.236699  6.565984e-15
          24.237696  6.562728e-15
          24.238694  6.559475e-15
          24.239691  6.556223e-15
          24.240688  6.552973e-15
          24.241686  6.549725e-15
          24.242683  6.546479e-15
          24.243680  6.543234e-15
          24.244677  6.539991e-15
          24.245675  6.536750e-15
          24.246672  6.533511e-15
          24.247669  6.530274e-15
          24.248667  6.527038e-15
          24.249664  6.523804e-15
          24.250661  6.520572e-15
          24.251659  6.517342e-15
          24.252656  6.514114e-15
          24.253653  6.510887e-15
          24.254650  6.507662e-15
          24.255648  6.504439e-15
          24.256645  6.501217e-15
          24.257642  6.497998e-15
          24.258640  6.494780e-15
          24.259637  6.491564e-15
          24.260634  6.488349e-15
          24.261632  6.485137e-15
          24.262629  6.481926e-15
          24.263626  6.478717e-15
          24.264623  6.475509e-15
          24.265621  6.472303e-15
          24.266618  6.469100e-15
          24.267615  6.465897e-15
          24.268613  6.462697e-15
          24.269610  6.459498e-15
          24.270607  6.456301e-15
          24.271605  6.453106e-15
          24.272602  6.449912e-15
          24.273599  6.446721e-15
          24.274597  6.443531e-15
          24.275594  6.440342e-15
          24.276591  6.437156e-15
          24.277588  6.433971e-15
          24.278586  6.430787e-15
          24.279583  6.427606e-15
          24.280580  6.424426e-15
          24.281578  6.421248e-15
          24.282575  6.418072e-15
          24.283572  6.414897e-15
          24.284570  6.411724e-15
          24.285567  6.408553e-15
          24.286564  6.405383e-15
          24.287561  6.402215e-15
          24.288559  6.399049e-15
          24.289556  6.395884e-15
          24.290553  6.392722e-15
          24.291551  6.389560e-15
          24.292548  6.386401e-15
          24.293545  6.383243e-15
          24.294543  6.380087e-15
          24.295540  6.376932e-15
          24.296537  6.373780e-15
          24.297534  6.370628e-15
          24.298532  6.367479e-15
          24.299529  6.364331e-15
          24.300526  6.361185e-15
          24.301524  6.358041e-15
          24.302521  6.354898e-15
          24.303518  6.351757e-15
          24.304516  6.348617e-15
          24.305513  6.345479e-15
          24.306510  6.342343e-15
          24.307508  6.339208e-15
          24.308505  6.336075e-15
          24.309502  6.332944e-15
          24.310499  6.329815e-15
          24.311497  6.326687e-15
          24.312494  6.323560e-15
          24.313491  6.320435e-15
          24.314489  6.317312e-15
          24.315486  6.314191e-15
          24.316483  6.311071e-15
          24.317481  6.307953e-15
          24.318478  6.304836e-15
          24.319475  6.301721e-15
          24.320472  6.298608e-15
          24.321470  6.295496e-15
          24.322467  6.292386e-15
          24.323464  6.289277e-15
          24.324462  6.286170e-15
          24.325459  6.283065e-15
          24.326456  6.279961e-15
          24.327454  6.276859e-15
          24.328451  6.273758e-15
          24.329448  6.270660e-15
          24.330445  6.267562e-15
          24.331443  6.264466e-15
          24.332440  6.261372e-15
          24.333437  6.258278e-15
          24.334435  6.255185e-15
          24.335432  6.252093e-15
          24.336429  6.249003e-15
          24.337427  6.245914e-15
          24.338424  6.242827e-15
          24.339421  6.239741e-15
          24.340418  6.236658e-15
          24.341416  6.233575e-15
          24.342413  6.230495e-15
          24.343410  6.227416e-15
          24.344408  6.224338e-15
          24.345405  6.221262e-15
          24.346402  6.218188e-15
          24.347400  6.215116e-15
          24.348397  6.212045e-15
          24.349394  6.208975e-15
          24.350392  6.205907e-15
          24.351389  6.202841e-15
          24.352386  6.199777e-15
          24.353383  6.196714e-15
          24.354381  6.193652e-15
          24.355378  6.190593e-15
          24.356375  6.187534e-15
          24.357373  6.184478e-15
          24.358370  6.181423e-15
          24.359367  6.178370e-15
          24.360365  6.175318e-15
          24.361362  6.172268e-15
          24.362359  6.169219e-15
          24.363356  6.166172e-15
          24.364354  6.163127e-15
          24.365351  6.160083e-15
          24.366348  6.157041e-15
          24.367346  6.154000e-15
          24.368343  6.150961e-15
          24.369340  6.147924e-15
          24.370338  6.144888e-15
          24.371335  6.141854e-15
          24.372332  6.138821e-15
          24.373329  6.135790e-15
          24.374327  6.132760e-15
          24.375324  6.129733e-15
          24.376321  6.126706e-15
          24.377319  6.123682e-15
          24.378316  6.120658e-15
          24.379313  6.117637e-15
          24.380311  6.114617e-15
          24.381308  6.111599e-15
          24.382305  6.108582e-15
          24.383303  6.105567e-15
          24.384300  6.102553e-15
          24.385297  6.099541e-15
          24.386294  6.096530e-15
          24.387292  6.093522e-15
          24.388289  6.090514e-15
          24.389286  6.087509e-15
          24.390284  6.084504e-15
          24.391281  6.081502e-15
          24.392278  6.078501e-15
          24.393276  6.075501e-15
          24.394273  6.072504e-15
          24.395270  6.069507e-15
          24.396267  6.066513e-15
          24.397265  6.063519e-15
          24.398262  6.060528e-15
          24.399259  6.057538e-15
          24.400257  6.054549e-15
          24.401254  6.051563e-15
          24.402251  6.048577e-15
          24.403249  6.045594e-15
          24.404246  6.042611e-15
          24.405243  6.039631e-15
          24.406240  6.036652e-15
          24.407238  6.033674e-15
          24.408235  6.030698e-15
          24.409232  6.027724e-15
          24.410230  6.024751e-15
          24.411227  6.021780e-15
          24.412224  6.018811e-15
          24.413222  6.015842e-15
          24.414219  6.012876e-15
          24.415216  6.009911e-15
          24.416214  6.006948e-15
          24.417211  6.003986e-15
          24.418208  6.001025e-15
          24.419205  5.998067e-15
          24.420203  5.995110e-15
          24.421200  5.992154e-15
          24.422197  5.989200e-15
          24.423195  5.986247e-15
          24.424192  5.983296e-15
          24.425189  5.980347e-15
          24.426187  5.977399e-15
          24.427184  5.974453e-15
          24.428181  5.971508e-15
          24.429178  5.968565e-15
          24.430176  5.965623e-15
          24.431173  5.962683e-15
          24.432170  5.959745e-15
          24.433168  5.956808e-15
          24.434165  5.953872e-15
          24.435162  5.950938e-15
          24.436160  5.948006e-15
          24.437157  5.945075e-15
          24.438154  5.942146e-15
          24.439151  5.939218e-15
          24.440149  5.936292e-15
          24.441146  5.933367e-15
          24.442143  5.930444e-15
          24.443141  5.927523e-15
          24.444138  5.924602e-15
          24.445135  5.921684e-15
          24.446133  5.918767e-15
          24.447130  5.915852e-15
          24.448127  5.912938e-15
          24.449125  5.910025e-15
          24.450122  5.907115e-15
          24.451119  5.904205e-15
          24.452116  5.901298e-15
          24.453114  5.898391e-15
          24.454111  5.895487e-15
          24.455108  5.892584e-15
          24.456106  5.889682e-15
          24.457103  5.886782e-15
          24.458100  5.883883e-15
          24.459098  5.880986e-15
          24.460095  5.878091e-15
          24.461092  5.875197e-15
          24.462089  5.872304e-15
          24.463087  5.869413e-15
          24.464084  5.866524e-15
          24.465081  5.863636e-15
          24.466079  5.860750e-15
          24.467076  5.857865e-15
          24.468073  5.854982e-15
          24.469071  5.852100e-15
          24.470068  5.849220e-15
          24.471065  5.846341e-15
          24.472062  5.843464e-15
          24.473060  5.840588e-15
          24.474057  5.837714e-15
          24.475054  5.834841e-15
          24.476052  5.831970e-15
          24.477049  5.829101e-15
          24.478046  5.826232e-15
          24.479044  5.823366e-15
          24.480041  5.820501e-15
          24.481038  5.817637e-15
          24.482036  5.814775e-15
          24.483033  5.811915e-15
          24.484030  5.809056e-15
          24.485027  5.806198e-15
          24.486025  5.803342e-15
          24.487022  5.800488e-15
          24.488019  5.797635e-15
          24.489017  5.794783e-15
          24.490014  5.791933e-15
          24.491011  5.789085e-15
          24.492009  5.786238e-15
          24.493006  5.783393e-15
          24.494003  5.780549e-15
          24.495000  5.777706e-15
          24.495998  5.774865e-15
          24.496995  5.772026e-15
          24.497992  5.769188e-15
          24.498990  5.766351e-15
          24.499987  5.763517e-15
          24.500984  5.760683e-15
          24.501982  5.757851e-15
          24.502979  5.755021e-15
          24.503976  5.752192e-15
          24.504973  5.749365e-15
          24.505971  5.746539e-15
          24.506968  5.743714e-15
          24.507965  5.740891e-15
          24.508963  5.738070e-15
          24.509960  5.735250e-15
          24.510957  5.732431e-15
          24.511955  5.729614e-15
          24.512952  5.726799e-15
          24.513949  5.723985e-15
          24.514947  5.721173e-15
          24.515944  5.718362e-15
          24.516941  5.715552e-15
          24.517938  5.712744e-15
          24.518936  5.709938e-15
          24.519933  5.707133e-15
          24.520930  5.704329e-15
          24.521928  5.701527e-15
          24.522925  5.698726e-15
          24.523922  5.695927e-15
          24.524920  5.693130e-15
          24.525917  5.690334e-15
          24.526914  5.687539e-15
          24.527911  5.684746e-15
          24.528909  5.681954e-15
          24.529906  5.679164e-15
          24.530903  5.676375e-15
          24.531901  5.673588e-15
          24.532898  5.670802e-15
          24.533895  5.668018e-15
          24.534893  5.665235e-15
          24.535890  5.662454e-15
          24.536887  5.659674e-15
          24.537884  5.656896e-15
          24.538882  5.654119e-15
          24.539879  5.651343e-15
          24.540876  5.648569e-15
          24.541874  5.645797e-15
          24.542871  5.643026e-15
          24.543868  5.640256e-15
          24.544866  5.637488e-15
          24.545863  5.634722e-15
          24.546860  5.631957e-15
          24.547858  5.629193e-15
          24.548855  5.626431e-15
          24.549852  5.623670e-15
          24.550849  5.620911e-15
          24.551847  5.618153e-15
          24.552844  5.615397e-15
          24.553841  5.612642e-15
          24.554839  5.609889e-15
          24.555836  5.607137e-15
          24.556833  5.604386e-15
          24.557831  5.601637e-15
          24.558828  5.598890e-15
          24.559825  5.596144e-15
          24.560822  5.593399e-15
          24.561820  5.590656e-15
          24.562817  5.587914e-15
          24.563814  5.585174e-15
          24.564812  5.582435e-15
          24.565809  5.579698e-15
          24.566806  5.576962e-15
          24.567804  5.574228e-15
          24.568801  5.571495e-15
          24.569798  5.568763e-15
          24.570795  5.566033e-15
          24.571793  5.563304e-15
          24.572790  5.560577e-15
          24.573787  5.557852e-15
          24.574785  5.555127e-15
          24.575782  5.552405e-15
          24.576779  5.549684e-15
          24.577777  5.546964e-15
          24.578774  5.544247e-15
          24.579771  5.541530e-15
          24.580769  5.538815e-15
          24.581766  5.536102e-15
          24.582763  5.533390e-15
          24.583760  5.530679e-15
          24.584758  5.527970e-15
          24.585755  5.525262e-15
          24.586752  5.522556e-15
          24.587750  5.519851e-15
          24.588747  5.517148e-15
          24.589744  5.514446e-15
          24.590742  5.511745e-15
          24.591739  5.509046e-15
          24.592736  5.506348e-15
          24.593733  5.503652e-15
          24.594731  5.500957e-15
          24.595728  5.498264e-15
          24.596725  5.495572e-15
          24.597723  5.492881e-15
          24.598720  5.490192e-15
          24.599717  5.487504e-15
          24.600715  5.484818e-15
          24.601712  5.482133e-15
          24.602709  5.479449e-15
          24.603706  5.476767e-15
          24.604704  5.474087e-15
          24.605701  5.471407e-15
          24.606698  5.468730e-15
          24.607696  5.466053e-15
          24.608693  5.463378e-15
          24.609690  5.460705e-15
          24.610688  5.458033e-15
          24.611685  5.455362e-15
          24.612682  5.452692e-15
          24.613680  5.450025e-15
          24.614677  5.447358e-15
          24.615674  5.444693e-15
          24.616671  5.442029e-15
          24.617669  5.439367e-15
          24.618666  5.436706e-15
          24.619663  5.434047e-15
          24.620661  5.431388e-15
          24.621658  5.428732e-15
          24.622655  5.426077e-15
          24.623653  5.423423e-15
          24.624650  5.420770e-15
          24.625647  5.418119e-15
          24.626644  5.415470e-15
          24.627642  5.412821e-15
          24.628639  5.410174e-15
          24.629636  5.407529e-15
          24.630634  5.404885e-15
          24.631631  5.402242e-15
          24.632628  5.399601e-15
          24.633626  5.396961e-15
          24.634623  5.394323e-15
          24.635620  5.391686e-15
          24.636617  5.389050e-15
          24.637615  5.386416e-15
          24.638612  5.383783e-15
          24.639609  5.381151e-15
          24.640607  5.378521e-15
          24.641604  5.375892e-15
          24.642601  5.373265e-15
          24.643599  5.370639e-15
          24.644596  5.368014e-15
          24.645593  5.365391e-15
          24.646591  5.362769e-15
          24.647588  5.360149e-15
          24.648585  5.357530e-15
          24.649582  5.354912e-15
          24.650580  5.352296e-15
          24.651577  5.349681e-15
          24.652574  5.347068e-15
          24.653572  5.344456e-15
          24.654569  5.341845e-15
          24.655566  5.339235e-15
          24.656564  5.336627e-15
          24.657561  5.334021e-15
          24.658558  5.331416e-15
          24.659555  5.328812e-15
          24.660553  5.326209e-15
          24.661550  5.323608e-15
          24.662547  5.321008e-15
          24.663545  5.318410e-15
          24.664542  5.315813e-15
          24.665539  5.313217e-15
          24.666537  5.310623e-15
          24.667534  5.308030e-15
          24.668531  5.305439e-15
          24.669528  5.302848e-15
          24.670526  5.300260e-15
          24.671523  5.297672e-15
          24.672520  5.295086e-15
          24.673518  5.292501e-15
          24.674515  5.289918e-15
          24.675512  5.287336e-15
          24.676510  5.284755e-15
          24.677507  5.282176e-15
          24.678504  5.279598e-15
          24.679502  5.277022e-15
          24.680499  5.274447e-15
          24.681496  5.271873e-15
          24.682493  5.269300e-15
          24.683491  5.266729e-15
          24.684488  5.264159e-15
          24.685485  5.261591e-15
          24.686483  5.259024e-15
          24.687480  5.256458e-15
          24.688477  5.253894e-15
          24.689475  5.251331e-15
          24.690472  5.248769e-15
          24.691469  5.246209e-15
          24.692466  5.243650e-15
          24.693464  5.241093e-15
          24.694461  5.238536e-15
          24.695458  5.235981e-15
          24.696456  5.233428e-15
          24.697453  5.230876e-15
          24.698450  5.228325e-15
          24.699448  5.225775e-15
          24.700445  5.223227e-15
          24.701442  5.220680e-15
          24.702439  5.218135e-15
          24.703437  5.215591e-15
          24.704434  5.213048e-15
          24.705431  5.210506e-15
          24.706429  5.207966e-15
          24.707426  5.205427e-15
          24.708423  5.202890e-15
          24.709421  5.200354e-15
          24.710418  5.197819e-15
          24.711415  5.195286e-15
          24.712412  5.192754e-15
          24.713410  5.190223e-15
          24.714407  5.187693e-15
          24.715404  5.185165e-15
          24.716402  5.182638e-15
          24.717399  5.180113e-15
          24.718396  5.177589e-15
          24.719394  5.175066e-15
          24.720391  5.172545e-15
          24.721388  5.170025e-15
          24.722386  5.167506e-15
          24.723383  5.164988e-15
          24.724380  5.162472e-15
          24.725377  5.159957e-15
          24.726375  5.157444e-15
          24.727372  5.154932e-15
          24.728369  5.152421e-15
          24.729367  5.149911e-15
          24.730364  5.147403e-15
          24.731361  5.144896e-15
          24.732359  5.142390e-15
          24.733356  5.139886e-15
          24.734353  5.137383e-15
          24.735350  5.134882e-15
          24.736348  5.132381e-15
          24.737345  5.129882e-15
          24.738342  5.127385e-15
          24.739340  5.124888e-15
          24.740337  5.122393e-15
          24.741334  5.119899e-15
          24.742332  5.117407e-15
          24.743329  5.114916e-15
          24.744326  5.112426e-15
          24.745323  5.109938e-15
          24.746321  5.107450e-15
          24.747318  5.104964e-15
          24.748315  5.102480e-15
          24.749313  5.099997e-15
          24.750310  5.097515e-15
          24.751307  5.095034e-15
          24.752305  5.092555e-15
          24.753302  5.090077e-15
          24.754299  5.087600e-15
          24.755297  5.085124e-15
          24.756294  5.082650e-15
          24.757291  5.080177e-15
          24.758288  5.077706e-15
          24.759286  5.075236e-15
          24.760283  5.072767e-15
          24.761280  5.070299e-15
          24.762278  5.067833e-15
          24.763275  5.065368e-15
          24.764272  5.062904e-15
          24.765270  5.060441e-15
          24.766267  5.057980e-15
          24.767264  5.055520e-15
          24.768261  5.053062e-15
          24.769259  5.050604e-15
          24.770256  5.048148e-15
          24.771253  5.045694e-15
          24.772251  5.043240e-15
          24.773248  5.040788e-15
          24.774245  5.038337e-15
          24.775243  5.035888e-15
          24.776240  5.033440e-15
          24.777237  5.030993e-15
          24.778234  5.028547e-15
          24.779232  5.026102e-15
          24.780229  5.023659e-15
          24.781226  5.021217e-15
          24.782224  5.018777e-15
          24.783221  5.016338e-15
          24.784218  5.013900e-15
          24.785216  5.011463e-15
          24.786213  5.009027e-15
          24.787210  5.006593e-15
          24.788208  5.004160e-15
          24.789205  5.001729e-15
          24.790202  4.999298e-15
          24.791199  4.996869e-15
          24.792197  4.994442e-15
          24.793194  4.992015e-15
          24.794191  4.989590e-15
          24.795189  4.987166e-15
          24.796186  4.984743e-15
          24.797183  4.982322e-15
          24.798181  4.979902e-15
          24.799178  4.977483e-15
          24.800175  4.975065e-15
          24.801172  4.972649e-15
          24.802170  4.970234e-15
          24.803167  4.967820e-15
          24.804164  4.965408e-15
          24.805162  4.962996e-15
          24.806159  4.960586e-15
          24.807156  4.958178e-15
          24.808154  4.955770e-15
          24.809151  4.953364e-15
          24.810148  4.950959e-15
          24.811145  4.948555e-15
          24.812143  4.946153e-15
          24.813140  4.943752e-15
          24.814137  4.941352e-15
          24.815135  4.938953e-15
          24.816132  4.936556e-15
          24.817129  4.934160e-15
          24.818127  4.931765e-15
          24.819124  4.929371e-15
          24.820121  4.926979e-15
          24.821119  4.924588e-15
          24.822116  4.922198e-15
          24.823113  4.919809e-15
          24.824110  4.917422e-15
          24.825108  4.915036e-15
          24.826105  4.912651e-15
          24.827102  4.910267e-15
          24.828100  4.907885e-15
          24.829097  4.905504e-15
          24.830094  4.903124e-15
          24.831092  4.900746e-15
          24.832089  4.898368e-15
          24.833086  4.895992e-15
          24.834083  4.893617e-15
          24.835081  4.891244e-15
          24.836078  4.888872e-15
          24.837075  4.886500e-15
          24.838073  4.884131e-15
          24.839070  4.881762e-15
          24.840067  4.879395e-15
          24.841065  4.877028e-15
          24.842062  4.874664e-15
          24.843059  4.872300e-15
          24.844056  4.869937e-15
          24.845054  4.867576e-15
          24.846051  4.865216e-15
          24.847048  4.862858e-15
          24.848046  4.860500e-15
          24.849043  4.858144e-15
          24.850040  4.855789e-15
          24.851038  4.853435e-15
          24.852035  4.851083e-15
          24.853032  4.848731e-15
          24.854030  4.846381e-15
          24.855027  4.844032e-15
          24.856024  4.841685e-15
          24.857021  4.839338e-15
          24.858019  4.836993e-15
          24.859016  4.834649e-15
          24.860013  4.832307e-15
          24.861011  4.829965e-15
          24.862008  4.827625e-15
          24.863005  4.825286e-15
          24.864003  4.822948e-15
          24.865000  4.820612e-15
          24.865997  4.818276e-15
          24.866994  4.815942e-15
          24.867992  4.813609e-15
          24.868989  4.811277e-15
          24.869986  4.808947e-15
          24.870984  4.806618e-15
          24.871981  4.804290e-15
          24.872978  4.801963e-15
          24.873976  4.799637e-15
          24.874973  4.797313e-15
          24.875970  4.794990e-15
          24.876967  4.792668e-15
          24.877965  4.790347e-15
          24.878962  4.788028e-15
          24.879959  4.785709e-15
          24.880957  4.783392e-15
          24.881954  4.781076e-15
          24.882951  4.778762e-15
          24.883949  4.776448e-15
          24.884946  4.774136e-15
          24.885943  4.771825e-15
          24.886941  4.769515e-15
          24.887938  4.767207e-15
          24.888935  4.764899e-15
          24.889932  4.762593e-15
          24.890930  4.760288e-15
          24.891927  4.757984e-15
          24.892924  4.755682e-15
          24.893922  4.753380e-15
          24.894919  4.751080e-15
          24.895916  4.748781e-15
          24.896914  4.746484e-15
          24.897911  4.744187e-15
          24.898908  4.741892e-15
          24.899905  4.739597e-15
          24.900903  4.737304e-15
          24.901900  4.735013e-15
          24.902897  4.732722e-15
          24.903895  4.730433e-15
          24.904892  4.728145e-15
          24.905889  4.725858e-15
          24.906887  4.723572e-15
          24.907884  4.721287e-15
          24.908881  4.719004e-15
          24.909878  4.716722e-15
          24.910876  4.714441e-15
          24.911873  4.712161e-15
          24.912870  4.709882e-15
          24.913868  4.707605e-15
          24.914865  4.705329e-15
          24.915862  4.703054e-15
          24.916860  4.700780e-15
          24.917857  4.698507e-15
          24.918854  4.696236e-15
          24.919852  4.693965e-15
          24.920849  4.691696e-15
          24.921846  4.689428e-15
          24.922843  4.687162e-15
          24.923841  4.684896e-15
          24.924838  4.682632e-15
          24.925835  4.680368e-15
          24.926833  4.678106e-15
          24.927830  4.675846e-15
          24.928827  4.673586e-15
          24.929825  4.671327e-15
          24.930822  4.669070e-15
          24.931819  4.666814e-15
          24.932816  4.664559e-15
          24.933814  4.662305e-15
          24.934811  4.660053e-15
          24.935808  4.657801e-15
          24.936806  4.655551e-15
          24.937803  4.653302e-15
          24.938800  4.651054e-15
          24.939798  4.648808e-15
          24.940795  4.646562e-15
          24.941792  4.644318e-15
          24.942789  4.642075e-15
          24.943787  4.639833e-15
          24.944784  4.637592e-15
          24.945781  4.635352e-15
          24.946779  4.633114e-15
          24.947776  4.630876e-15
          24.948773  4.628640e-15
          24.949771  4.626405e-15
          24.950768  4.624171e-15
          24.951765  4.621939e-15
          24.952763  4.619707e-15
          24.953760  4.617477e-15
          24.954757  4.615248e-15
          24.955754  4.613020e-15
          24.956752  4.610793e-15
          24.957749  4.608567e-15
          24.958746  4.606342e-15
          24.959744  4.604119e-15
          24.960741  4.601897e-15
          24.961738  4.599676e-15
          24.962736  4.597456e-15
          24.963733  4.595237e-15
          24.964730  4.593020e-15
          24.965727  4.590803e-15
          24.966725  4.588588e-15
          24.967722  4.586374e-15
          24.968719  4.584161e-15
          24.969717  4.581949e-15
          24.970714  4.579739e-15
          24.971711  4.577529e-15
          24.972709  4.575321e-15
          24.973706  4.573114e-15
          24.974703  4.570908e-15
          24.975700  4.568703e-15
          24.976698  4.566499e-15
          24.977695  4.564296e-15
          24.978692  4.562095e-15
          24.979690  4.559895e-15
          24.980687  4.557695e-15
          24.981684  4.555497e-15
          24.982682  4.553301e-15
          24.983679  4.551105e-15
          24.984676  4.548910e-15
          24.985674  4.546717e-15
          24.986671  4.544525e-15
          24.987668  4.542334e-15
          24.988665  4.540144e-15
          24.989663  4.537955e-15
          24.990660  4.535767e-15
          24.991657  4.533580e-15
          24.992655  4.531395e-15
          24.993652  4.529211e-15
          24.994649  4.527028e-15
          24.995647  4.524846e-15
          24.996644  4.522665e-15
          24.997641  4.520485e-15
          24.998638  4.518306e-15
          24.999636  4.516129e-15
          25.000633  4.513953e-15
          25.001630  4.511777e-15
          25.002628  4.509603e-15
          25.003625  4.507430e-15
          25.004622  4.505259e-15
          25.005620  4.503088e-15
          25.006617  4.500918e-15
          25.007614  4.498750e-15
          25.008611  4.496583e-15
          25.009609  4.494417e-15
          25.010606  4.492251e-15
          25.011603  4.490088e-15
          25.012601  4.487925e-15
          25.013598  4.485763e-15
          25.014595  4.483603e-15
          25.015593  4.481443e-15
          25.016590  4.479285e-15
          25.017587  4.477128e-15
          25.018585  4.474972e-15
          25.019582  4.472817e-15
          25.020579  4.470663e-15
          25.021576  4.468510e-15
          25.022574  4.466359e-15
          25.023571  4.464209e-15
          25.024568  4.462059e-15
          25.025566  4.459911e-15
          25.026563  4.457764e-15
          25.027560  4.455618e-15
          25.028558  4.453473e-15
          25.029555  4.451329e-15
          25.030552  4.449187e-15
          25.031549  4.447045e-15
          25.032547  4.444905e-15
          25.033544  4.442766e-15
          25.034541  4.440628e-15
          25.035539  4.438491e-15
          25.036536  4.436355e-15
          25.037533  4.434220e-15
          25.038531  4.432086e-15
          25.039528  4.429954e-15
          25.040525  4.427822e-15
          25.041522  4.425692e-15
          25.042520  4.423562e-15
          25.043517  4.421434e-15
          25.044514  4.419307e-15
          25.045512  4.417181e-15
          25.046509  4.415057e-15
          25.047506  4.412933e-15
          25.048504  4.410810e-15
          25.049501  4.408689e-15
          25.050498  4.406568e-15
          25.051495  4.404449e-15
          25.052493  4.402331e-15
          25.053490  4.400214e-15
          25.054487  4.398098e-15
          25.055485  4.395983e-15
          25.056482  4.393869e-15
          25.057479  4.391756e-15
          25.058477  4.389644e-15
          25.059474  4.387534e-15
          25.060471  4.385425e-15
          25.061469  4.383316e-15
          25.062466  4.381209e-15
          25.063463  4.379103e-15
          25.064460  4.376998e-15
          25.065458  4.374894e-15
          25.066455  4.372791e-15
          25.067452  4.370689e-15
          25.068450  4.368589e-15
          25.069447  4.366489e-15
          25.070444  4.364391e-15
          25.071442  4.362293e-15
          25.072439  4.360197e-15
          25.073436  4.358102e-15
          25.074433  4.356007e-15
          25.075431  4.353914e-15
          25.076428  4.351823e-15
          25.077425  4.349732e-15
          25.078423  4.347642e-15
          25.079420  4.345553e-15
          25.080417  4.343466e-15
          25.081415  4.341379e-15
          25.082412  4.339294e-15
          25.083409  4.337209e-15
          25.084406  4.335126e-15
          25.085404  4.333044e-15
          25.086401  4.330963e-15
          25.087398  4.328883e-15
          25.088396  4.326804e-15
          25.089393  4.324726e-15
          25.090390  4.322649e-15
          25.091388  4.320573e-15
          25.092385  4.318499e-15
          25.093382  4.316425e-15
          25.094380  4.314353e-15
          25.095377  4.312281e-15
          25.096374  4.310211e-15
          25.097371  4.308142e-15
          25.098369  4.306073e-15
          25.099366  4.304006e-15
          25.100363  4.301940e-15
          25.101361  4.299875e-15
          25.102358  4.297811e-15
          25.103355  4.295749e-15
          25.104353  4.293687e-15
          25.105350  4.291626e-15
          25.106347  4.289567e-15
          25.107344  4.287508e-15
          25.108342  4.285451e-15
          25.109339  4.283394e-15
          25.110336  4.281339e-15
          25.111334  4.279285e-15
          25.112331  4.277231e-15
          25.113328  4.275179e-15
          25.114326  4.273128e-15
          25.115323  4.271078e-15
          25.116320  4.269029e-15
          25.117317  4.266981e-15
          25.118315  4.264934e-15
          25.119312  4.262889e-15
          25.120309  4.260844e-15
          25.121307  4.258800e-15
          25.122304  4.256758e-15
          25.123301  4.254716e-15
          25.124299  4.252676e-15
          25.125296  4.250636e-15
          25.126293  4.248598e-15
          25.127291  4.246561e-15
          25.128288  4.244524e-15
          25.129285  4.242489e-15
          25.130282  4.240455e-15
          25.131280  4.238422e-15
          25.132277  4.236390e-15
          25.133274  4.234359e-15
          25.134272  4.232329e-15
          25.135269  4.230300e-15
          25.136266  4.228272e-15
          25.137264  4.226246e-15
          25.138261  4.224220e-15
          25.139258  4.222195e-15
          25.140255  4.220172e-15
